Stock,Alt,Sim,Year,SSB,Rec,Tot_biom,SPR_Implied,F,Ntot,Catch,ABC,OFL,AvgAge,AvgAgeTot,SexRatio,B100,B40,B35,Scenario
EBS_Pollock_2024,2,18,2029,2405.3,31135.1,11134.3,0.454665,0.215564,8336.12,1300,1568.59,1856.88,4.60894,2.01429,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,18,2030,2110.89,10068.2,11832.6,0.425646,0.242204,7397.84,1300,1271.86,1510.8,3.57115,2.64104,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,18,2031,2166.18,7569.65,11819.6,0.412617,0.255409,8738.14,1300,1244.02,1485.21,3.36079,3.07583,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,18,2032,2722.01,20118.7,11736.1,0.482404,0.19313,10751.6,1300,1754.56,2115.94,4.01848,2.54769,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,19,2025,3274.81,61328.5,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,1.78967,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,19,2026,2883.62,17457.9,13692.8,0.47991,0.19504,9497.26,1300,1729.27,2075.74,4.63129,2.40868,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,19,2027,2666.19,17769,14281.5,0.473181,0.200295,9046.75,1300,1690.39,2031.48,3.52471,2.63341,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,19,2028,2996.05,15242.2,14559.2,0.50112,0.179405,11819.2,1300,1872.99,2254.86,3.75781,2.85145,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,19,2029,3671.74,7681.86,14843.2,0.56827,0.137576,13459.2,1300,2397.12,2885.86,4.37653,3.38208,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,19,2030,3687.65,23887.8,12917.1,0.586417,0.127897,12906.3,1300,2528.82,3024.5,4.78061,2.5992,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,19,2031,3382.51,74628,12050.6,0.531303,0.159305,11316.9,1300,2078.49,2493.96,5.2228,1.67791,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,19,2032,2958.06,23962,14345.3,0.496635,0.182599,9401.17,1300,1832.65,2197.15,4.81832,2.23668,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,20,2025,3274.81,16099.2,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.71822,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,20,2026,2883.61,13854.7,11203.8,0.479904,0.195045,9497.26,1300,1729.23,2075.69,4.70758,2.77307,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,20,2027,2649.09,13321.3,10570.2,0.465728,0.206293,8899.62,1300,1644.68,1974.99,4.57336,2.75147,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,20,2028,2466.55,19556.8,9816.71,0.458606,0.212209,8425.7,1300,1602.2,1919.38,4.60843,2.39041,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,20,2029,2224.44,6536.96,9281.87,0.432744,0.235352,7705.93,1300,1362.79,1616.4,4.55961,2.94013,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,20,2030,1947.17,13822.7,8259.28,0.39593,0.273626,6878.1,1300,1072.41,1278.34,4.18863,2.51228,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,20,2031,1756.88,14720.2,7581.05,0.365504,0.31127,6548.12,1300,880.579,1054.03,4.28701,2.31614,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,20,2032,1573.39,6419.71,7143.32,0.347652,0.336553,5741.45,1300,748.987,899.06,4.18356,2.6928,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,21,2025,3274.81,12452.1,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.89821,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,21,2026,2883.61,30458.4,11003.1,0.479903,0.195045,9497.26,1300,1729.22,2075.69,4.71384,2.20348,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,21,2027,2647.7,17323,11200.7,0.465118,0.206792,8887.75,1300,1641.01,1970.45,4.66456,2.4571,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,21,2028,2430.04,9287.2,10986.5,0.457768,0.212918,8207.03,1300,1597.43,1890.74,4.16192,2.86889,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,21,2029,2307.29,26223.6,10163.5,0.43803,0.230396,8520.23,1300,1432.4,1699.56,4.03333,2.22013,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,21,2030,2382.91,35742.6,10456.6,0.446118,0.223044,8722.7,1300,1516.13,1801.45,4.41129,1.94911,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,21,2031,2239.23,12957.4,11050.4,0.448135,0.221253,7922.68,1300,1441.94,1708.36,4.08549,2.47763,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,21,2032,2053.37,10913.8,10820.1,0.408778,0.259465,7757.16,1300,1172.43,1397.1,3.4875,2.75306,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,22,2025,3274.81,30457.6,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.25117,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,22,2026,2883.61,29628.6,11993.9,0.479906,0.195043,9497.26,1300,1729.24,2075.71,4.68309,2.19474,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,22,2027,2654.55,10543.7,12553.5,0.468122,0.204345,8946.33,1300,1659.21,1992.94,4.13882,2.77713,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,22,2028,2640.76,17632,12227.9,0.475322,0.198607,9550.53,1300,1702.98,2046.2,3.89433,2.64199,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,22,2029,2856.06,15644.9,12053.2,0.496683,0.182565,10610.5,1300,1840.34,2212.92,4.28948,2.69826,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,22,2030,2909.99,37895.1,11442.8,0.512977,0.171228,10241.4,1300,1944.83,2333.21,4.57275,2.03151,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,22,2031,2653.43,10360.1,11638.9,0.481906,0.193509,9238.8,1300,1737.46,2081.5,4.55233,2.68096,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,22,2032,2414.71,23225.5,11243.5,0.444054,0.224894,8397.08,1300,1521.1,1803.75,3.89411,2.35437,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,23,2025,3274.81,36223.9,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.12803,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,23,2026,2883.61,19818.8,12311.3,0.479906,0.195043,9497.26,1300,1729.24,2075.71,4.67332,2.42604,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,23,2027,2656.73,6377.65,12461.5,0.469075,0.203576,8965.08,1300,1665.02,2000.13,4.01276,3.1089,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,23,2028,2704.51,9401.82,11774.4,0.479172,0.195609,9949.74,1300,1727.12,2075.77,4.02787,3.16615,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,23,2029,2919.42,11652.2,11014,0.504811,0.176818,10560.3,1300,1894.26,2277.07,4.62936,2.99192,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,23,2030,2754.74,22220.8,9609.88,0.501568,0.179089,9388.07,1300,1861.45,2228.62,5.10079,2.31957,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,23,2031,2259.45,11607.6,8766.98,0.430947,0.237065,7485,1300,1372.31,1623.84,5.02472,2.56591,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,23,2032,1800.01,18864,8029.82,0.360875,0.317575,6080.91,1300,887.742,1061.11,4.16199,2.20783,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,24,2025,3274.81,15269.7,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.75609,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,24,2026,2883.61,20674,11158.1,0.479903,0.195045,9497.26,1300,1729.23,2075.69,4.709,2.48476,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,24,2027,2648.78,31270.9,10881.1,0.46559,0.206406,8896.92,1300,1643.85,1973.96,4.58828,2.11273,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,24,2028,2459.41,7129.71,11256.8,0.458944,0.211924,8385.86,1300,1604.21,1917.22,4.36896,2.85023,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,24,2029,2285.82,60366,10534.2,0.44051,0.228113,8174.07,1300,1432.38,1699.23,3.86502,1.70707,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,24,2030,2339.28,18578.3,12622,0.43789,0.230526,8905.76,1300,1450.69,1724.48,4.11548,2.28732,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,24,2031,2407.31,14095.8,13449.1,0.465606,0.206393,8673.73,1300,1632.12,1936.19,3.37807,2.66153,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,24,2032,2638.18,5108.96,13196.9,0.475864,0.198182,10926.9,1300,1706.74,2051.35,3.56995,3.3652,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,25,2025,3274.81,17463.8,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.65935,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,25,2026,2883.61,16479.2,11278.9,0.479904,0.195045,9497.26,1300,1729.23,2075.69,4.70524,2.63837,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,25,2027,2649.61,29157.8,10820.7,0.465956,0.206106,8904.06,1300,1646.06,1976.7,4.5252,2.1746,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,25,2028,2483.58,12128.4,11019.3,0.460442,0.210666,8536.26,1300,1612.93,1935.54,4.45219,2.62681,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,25,2029,2304.39,93188.8,10501.8,0.443742,0.225176,8118.35,1300,1457.91,1728.64,4.00068,1.49458,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,25,2030,2262.14,22102.5,14347.1,0.431181,0.236841,8512.88,1300,1376.63,1636.43,3.98068,2.16412,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,25,2031,2334.06,70465.2,16202.5,0.457069,0.213511,8610.72,1300,1545.81,1838.54,2.85131,1.8362,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,25,2032,3031.42,13974.6,19824.6,0.506069,0.175945,13525.3,1300,1910.34,2302.82,3.26416,2.67612,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,26,2025,3274.81,45545.2,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,1.9732,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,26,2026,2883.62,8511.02,12824.2,0.479908,0.195042,9497.26,1300,1729.25,2075.73,4.65763,2.77841,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,26,2027,2660.25,17122.8,12563.2,0.470606,0.202345,8995.41,1300,1674.43,2011.76,3.82371,2.67758,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,26,2028,2809.14,15564.7,12356.7,0.48597,0.190433,10609.9,1300,1770.76,2129.26,4.11983,2.73856,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,26,2029,3080.88,25524.6,12187.9,0.523353,0.164375,10876.9,1300,2026.02,2435.68,4.56955,2.35676,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,26,2030,2855.16,7643.71,11420.3,0.513849,0.170641,9929.52,1300,1941.19,2321.5,4.65138,2.99891,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,26,2031,2568.42,25323.3,10502.8,0.455875,0.214528,8821.19,1300,1589.07,1909.77,4.34328,2.29223,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,26,2032,2434.58,12726.2,10353.9,0.445497,0.223599,8702.72,1300,1530.31,1822.05,4.48962,2.61602,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,27,2025,3274.81,9853.38,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,3.05131,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,27,2026,2883.61,17285.4,10860.1,0.479903,0.195046,9497.26,1300,1729.22,2075.68,4.71831,2.65683,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,27,2027,2646.71,63548.9,10273.9,0.46468,0.207153,8879.3,1300,1638.37,1967.19,4.78068,1.66176,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,27,2028,2394.41,36671.1,12264.9,0.452787,0.217183,7969.9,1300,1551.51,1835.29,4.57014,1.94171,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,27,2029,2088.55,41123.7,13739.9,0.421977,0.245839,7372.38,1300,1244.66,1480.03,3.14773,2.0071,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,27,2030,2434.34,50055.5,15985.8,0.440191,0.228405,10377.4,1300,1506.84,1812.54,3.16348,2.0083,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,27,2031,3452.36,6163.91,19354.5,0.552265,0.146631,13825,1300,2269.02,2738.26,3.54445,3.01101,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,27,2032,4194.55,14606.4,19076.8,0.620048,0.111428,16222.7,1300,2898.78,3478.17,3.72257,3.17254,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,28,2025,3274.81,6945.42,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,3.25482,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,28,2026,2883.61,7203.3,10700,0.479902,0.195046,9497.26,1300,1729.22,2075.68,4.72332,3.3798,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,28,2027,2645.6,11046.9,9493.22,0.464188,0.207557,8869.84,1300,1635.42,1963.55,4.90946,2.96985,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,28,2028,2356.23,14941.4,8321.45,0.447912,0.22145,7719.69,1300,1505.15,1780.45,5.25286,2.49211,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,28,2029,1854.55,32746.4,7198.89,0.385663,0.285641,6097.36,1300,997.116,1186.56,4.97208,1.78417,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,28,2030,1377.79,15072.7,7546.55,0.300862,0.417876,4833.55,1300,565.89,680.864,4.01582,2.1035,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,28,2031,1115.76,28533.6,7691.6,0.265594,0.499482,4433.83,1300,398.089,482.843,2.84093,1.84858,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,28,2032,1220.33,8275.32,8612.47,0.284395,0.453285,5646.78,1300,454.83,551.572,3.01979,2.4639,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,29,2025,3274.81,57631.4,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,1.82617,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,29,2026,2883.62,26693.4,13489.4,0.47991,0.19504,9497.26,1300,1729.26,2075.74,4.63744,2.21583,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,29,2027,2664.8,11740.5,14502.6,0.472582,0.20077,9034.73,1300,1686.67,2026.87,3.57776,2.78672,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,29,2028,2956.39,33204.5,14599.9,0.499307,0.180689,11572.8,1300,1860.5,2239.59,3.65443,2.33099,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,29,2029,3662.14,15817.7,15806.2,0.565237,0.139253,13682.7,1300,2371.06,2855.1,4.32919,2.78066,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,29,2030,3781.43,18840.5,14910,0.593514,0.12427,13202.4,1300,2602.96,3116.07,4.42849,2.77961,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,29,2031,3612.97,24472.9,13959.9,0.552386,0.146561,12700.1,1300,2243.89,2692.09,4.59753,2.56142,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,29,2032,3587.76,5008.55,13908.8,0.544454,0.151241,12053.4,1300,2187.87,2629.95,4.79695,3.4247,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,30,2025,3274.81,11354.2,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.96001,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,30,2026,2883.61,21022.7,10942.7,0.479903,0.195045,9497.26,1300,1729.22,2075.69,4.71572,2.49114,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,30,2027,2647.29,14157.2,10596.2,0.464933,0.206945,8884.18,1300,1639.89,1969.07,4.72009,2.63662,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,30,2028,2413.51,30043.6,9977.03,0.454994,0.215281,8094.26,1300,1573.92,1861.76,4.48959,2.0798,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,30,2029,2160.22,26197.1,10056.6,0.422497,0.245319,7672.09,1300,1284.15,1524.85,4.28847,2.09551,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,30,2030,2019.82,21856.7,10607.3,0.404343,0.264248,7287.93,1300,1137.51,1357.44,3.77045,2.22107,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,30,2031,2020.34,29284.8,10916.8,0.408987,0.259242,7898.59,1300,1156.02,1379.09,3.52917,2.09978,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,30,2032,2263.16,44150,11901.1,0.436549,0.231772,8907.64,1300,1403.88,1673.56,3.70519,1.89528,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,31,2025,3274.81,12912.7,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.87342,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,31,2026,2883.61,14252.3,11028.4,0.479903,0.195045,9497.26,1300,1729.22,2075.69,4.71304,2.78188,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,31,2027,2647.88,21708.1,10344.6,0.465193,0.206731,8889.25,1300,1641.46,1971.01,4.67875,2.37385,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,31,2028,2429.24,6984.94,10012,0.455415,0.21492,8188.75,1300,1583.78,1874.44,4.67434,2.95231,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,31,2029,2132.2,37090.3,8918.9,0.42232,0.245496,7378.5,1300,1268.96,1506.78,4.2522,1.88352,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,31,2030,1941.85,12740.2,9499.09,0.388192,0.28262,7142.49,1300,1040.54,1242.23,4.30399,2.37896,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,31,2031,1798.63,30207.5,9460.9,0.383714,0.287998,6474.78,1300,956.253,1144.21,3.53613,1.98853,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,31,2032,1764.35,11483,9942.4,0.37151,0.303331,7291.8,1300,901.029,1078.97,3.54159,2.49241,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,32,2025,3274.81,17266.1,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.66763,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,32,2026,2883.61,12533.3,11268,0.479904,0.195045,9497.26,1300,1729.23,2075.69,4.70558,2.8317,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,32,2027,2649.54,20386.1,10588.1,0.465923,0.206134,8903.41,1300,1645.86,1976.44,4.53826,2.44566,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,32,2028,2479.75,27416,10211.7,0.459563,0.211403,8508.64,1300,1607.77,1929.17,4.60764,2.13913,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,32,2029,2248.29,33350.1,10271.6,0.437077,0.231281,7770.93,1300,1395.44,1654.8,4.32517,1.9754,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,32,2030,2033.83,21099.6,10961.1,0.407127,0.261234,7407.92,1300,1156.56,1377.72,3.76771,2.2369,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,32,2031,2073.43,8088.67,11557.9,0.410097,0.258063,8024.86,1300,1186.31,1416.91,3.4451,2.83886,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,32,2032,2377.05,16588.9,11343.3,0.451937,0.21792,9496.02,1300,1544.28,1836.8,3.68624,2.62076,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,33,2025,3274.81,9205.26,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,3.09342,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,33,2026,2883.61,27415.7,10824.4,0.479903,0.195046,9497.26,1300,1729.22,2075.68,4.71942,2.29022,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,33,2027,2646.47,15392.4,10781.1,0.464572,0.207241,8877.19,1300,1637.73,1966.39,4.78442,2.53406,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,33,2028,2390.69,34173.4,10341.2,0.453896,0.216225,7954.39,1300,1555.36,1840.17,4.32928,2.01048,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,33,2029,2168.72,10929.9,10733.1,0.421623,0.246193,7894.84,1300,1284.75,1526.13,4.08219,2.58309,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,33,2030,2160.82,9343.55,10726.3,0.421597,0.246219,7914.56,1300,1280.18,1526.74,3.69851,2.87,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,33,2031,2258.09,22740.4,9987.01,0.440019,0.228562,8852.39,1300,1415.63,1681.7,3.94273,2.30168,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,33,2032,2390.93,32979.8,10077.2,0.453309,0.216731,8796.89,1300,1557.71,1850.01,4.48679,1.97355,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,34,2025,3274.81,61122.8,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,1.79162,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,34,2026,2883.62,16852.7,13681.5,0.47991,0.19504,9497.26,1300,1729.27,2075.74,4.63164,2.42455,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,34,2027,2666.11,8131.6,14232.2,0.473147,0.200321,9046.08,1300,1690.18,2031.22,3.52868,3.0338,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,34,2028,2993.44,27289.4,13962.6,0.500857,0.17959,11801.8,1300,1871.16,2252.61,3.77822,2.48187,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,34,2029,3655.19,5568.14,14677.9,0.566401,0.138607,13357.6,1300,2379.69,2864.45,4.57947,3.35362,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,34,2030,3555.04,44773.3,12749.5,0.580076,0.131212,12126.7,1300,2466.9,2948.96,4.6921,2.06241,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,34,2031,3193.68,20330.5,12994.3,0.511362,0.172319,10948.6,1300,1934.07,2320.63,4.94994,2.44169,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,34,2032,2952.34,49545.8,13208.4,0.49431,0.184278,9569.37,1300,1823.69,2191.87,4.22729,1.94856,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,35,2025,3274.81,61049.5,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,1.79231,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,35,2026,2883.62,39818.5,13677.5,0.47991,0.19504,9497.26,1300,1729.27,2075.74,4.63176,2.00949,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,35,2027,2666.09,21361.4,15490.4,0.473139,0.200328,9045.85,1300,1690.13,2031.15,3.50779,2.44607,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,35,2028,3000.76,20151.5,16467.6,0.504079,0.177328,11871,1300,1893.95,2280.77,3.44227,2.68106,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,35,2029,3921.46,13186.2,17447.6,0.581642,0.130387,15110.1,1300,2526.89,3045.34,4.01854,3.08288,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,35,2030,4409.48,33641,16450.2,0.629318,0.107191,15875.1,1300,2998.45,3593.68,4.54365,2.472,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,35,2031,4321.5,6487.18,15893.5,0.60746,0.117384,14747.1,1300,2753.01,3299.37,4.9985,3.3657,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,35,2032,3999.11,32666.4,14416.3,0.575491,0.133653,12910,1300,2443.88,2931.57,4.82233,2.44215,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,36,2025,3274.81,47790.3,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,1.94206,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,36,2026,2883.62,2921.41,12947.8,0.479908,0.195041,9497.26,1300,1729.26,2075.73,4.65387,3.03127,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,36,2027,2661.1,17233.5,12430,0.470973,0.202052,9002.71,1300,1676.7,2014.55,3.7849,2.71658,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,36,2028,2833.28,8777.38,12138,0.48714,0.189557,10759.6,1300,1778.37,2138.56,4.20862,3.12821,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,36,2029,3085.68,12211.2,11555.7,0.525107,0.163244,10730.8,1300,2038.35,2450.03,4.70853,2.9687,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,36,2030,2758.15,8739.95,9741.37,0.505207,0.176543,9500.33,1300,1879.73,2245.76,4.95631,3.0897,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,36,2031,2360.04,32176.6,8566.49,0.427223,0.240662,7833.27,1300,1409.02,1671.79,5.00134,1.95928,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,36,2032,1950.58,28327.6,8536.13,0.389976,0.280514,6554.9,1300,1055.12,1255.51,4.80738,1.92269,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,37,2025,3274.81,14609.5,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.78745,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,37,2026,2883.61,18528.1,11121.8,0.479903,0.195045,9497.26,1300,1729.22,2075.69,4.71013,2.57063,0.5,5977.95,2391.18,2092.28,2
