"data_type","fleet","year","age",".truth",".pred","uncertainty","uncertainty_scale","sample_size","distribution","engine","model"
"index","ATS",1994,NA,3628.9293,3520.70623358569,0.187349487078983,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","ATS",1996,NA,2944.77187,3519.83229354972,0.147885161127084,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","ATS",1997,NA,3590.84054,3768.09778400073,0.1347168767363,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","ATS",1999,NA,4141.37057,3412.54964524275,0.202295254329345,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","ATS",2000,NA,3625.86364,3520.8831637315,0.128143144163053,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","ATS",2002,NA,4305.86229,3653.154902953,0.123929596862771,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","ATS",2004,NA,4009.93704,3674.91303557732,0.143680669787773,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","ATS",2006,NA,1872.86327,2386.32910946504,0.155624534826529,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","ATS",2007,NA,2277.944,1993.46092708121,0.174125230502235,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","ATS",2008,NA,1405.59025,1710.34317304366,0.256123160961936,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","ATS",2009,NA,1324.78137,1897.26395089113,0.313131820526248,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","ATS",2010,NA,2642.6749,2618.19744855677,0.246541377220169,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","ATS",2012,NA,2295.95185,2796.03878096362,0.158189769895272,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","ATS",2014,NA,4729.82772,3671.58035733974,0.160063857987649,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","ATS",2016,NA,4828.79348,4455.51827730574,0.0872388332336841,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","ATS",2018,NA,2499.40106,3424.87736194779,0.182817662859821,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","ATS",2020,NA,3617,3289.72524226545,0.428886642193354,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","ATS",2022,NA,3834.04251,4182.28474675879,0.312528441314622,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","ATS",2024,NA,2870.636995,3319.86926135172,0.258471147557558,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS_1",1982,NA,10950974.45,13053536.3464845,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS_1",1983,NA,45353039.8,35861905.0361096,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS_1",1984,NA,4810111.378,9817224.47049613,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS_1",1985,NA,49329672.64,22506564.9148381,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS_1",1986,NA,29490315.26,8724002.78643966,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS_1",1987,NA,4901555.37,4976023.52218961,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS_1",1988,NA,15721198.77,3858031.32118926,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS_1",1989,NA,9045388.605,8118708.90368202,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS_1",1990,NA,22226901.34,34652598.8189601,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS_1",1991,NA,32298906.47,18750084.2144856,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS_1",1992,NA,15591259.43,16200451.5622184,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS_1",1993,NA,26831974.61,31653810.3145809,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS_1",1994,NA,16300489.78,10901442.2181822,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS_1",1995,NA,16172066.37,7656365.01496992,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS_1",1996,NA,19509804.11,15595511.7475796,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS_1",1997,NA,23321877.34,20860323.4161309,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS_1",1998,NA,8710506.469,10281199.6326388,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS_1",1999,NA,9913042.828,11147017.6163079,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS_1",2000,NA,10448664.91,17024638.7281753,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS_1",2001,NA,19866054.3,23812870.8666266,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS_1",2002,NA,13635855.02,15894180.8153325,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS_1",2003,NA,5737576.96,9948213.64756757,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS_1",2004,NA,3971309.628,4530809.33654952,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS_1",2005,NA,4008208.162,3215912.08741507,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS_1",2006,NA,8156013.515,8011775.82821742,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS_1",2007,NA,27341965.7,17307899.521177,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS_1",2008,NA,5026908.871,9387571.07409514,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS_1",2009,NA,8423248.112,34282877.2362481,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS_1",2010,NA,4800589.205,16006453.2202953,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS_1",2011,NA,12920051.51,9832817.54998488,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS_1",2012,NA,12972591.79,8488047.9015127,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS_1",2013,NA,12516351.14,30053018.3822707,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS_1",2014,NA,25378686.14,34286991.7696526,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS_1",2015,NA,14570602.84,14702363.1032332,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS_1",2016,NA,7941441.528,5574849.63466826,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS_1",2017,NA,7835995.184,5655495.22547892,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS_1",2018,NA,11286192.27,11755001.202483,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS_1",2019,NA,26795702.01,57495487.0862604,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS_1",2021,NA,10321941.11,7685772.94380735,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS_1",2022,NA,8119155.479,7525819.72967638,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS_1",2023,NA,11137835.36,11161222.2896664,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS_1",2024,NA,16262095.59,11561541.8797944,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","ATS_1",1994,NA,1140.08514,638.387239871147,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","ATS_1",1996,NA,1800.254055,913.271427730001,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","ATS_1",1997,NA,13226.7894,1221.57821157207,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","ATS_1",1999,NA,607.203652,652.768107783122,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","ATS_1",2000,NA,460.3664031,996.960944246104,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","ATS_1",2002,NA,796.3968503,930.761455010948,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","ATS_1",2004,NA,83.05449742,265.323689182895,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","ATS_1",2006,NA,524.7109597,469.168698515098,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","ATS_1",2007,NA,5775.294145,1013.54866467694,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","ATS_1",2008,NA,70.86987403,549.735114597078,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","ATS_1",2009,NA,5196.786272,2007.60146553703,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","ATS_1",2010,NA,2567.932041,937.336114517778,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","ATS_1",2012,NA,177.3461428,497.059137982967,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","ATS_1",2014,NA,4750.826376,2007.84241215408,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","ATS_1",2016,NA,173.7523144,326.462572542625,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","ATS_1",2018,NA,449.9560697,688.371558748348,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","ATS_1",2020,NA,350,843.578802281265,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","ATS_1",2022,NA,141.5599371,440.711163609419,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","ATS_1",-2024,NA,5074.817226,677.042602398652,1,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","CPUE",1965,NA,2816.437428,3300.54355824841,563.2874856,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","CPUE",1966,NA,3473.580475,3565.84978613156,694.716095,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","CPUE",1967,NA,3802.169891,4070.05157597019,760.4339781,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","CPUE",1968,NA,5257.304601,4930.05144740548,1051.46092,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","CPUE",1969,NA,6712.468418,5686.86268932346,1342.493684,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","CPUE",1970,NA,5679.809828,5858.24557565554,1135.961966,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","CPUE",1971,NA,5257.331283,5901.8871854081,1051.466257,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","CPUE",1972,NA,5726.743484,5712.09678420594,1145.348697,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","CPUE",1973,NA,4787.923949,4805.37815726739,957.5847898,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","CPUE",1974,NA,4740.992588,4056.73850933809,948.1985176,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","CPUE",1975,NA,4271.57446,4052.0252775158,854.3148919,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","CPUE",1976,NA,4318.523058,3744.8715723033,863.7046116,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","fishery 1",1964,NA,174.792,175.378893859333,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",1965,NA,230.551,231.385708074296,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",1966,NA,261.678,262.936050331018,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",1967,NA,550.362,551.571349795131,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",1968,NA,702.181,704.068909112155,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",1969,NA,862.789,865.347671594247,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",1970,NA,1256.565,1255.59028690313,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",1971,NA,1743.763,1732.402478741,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",1972,NA,1874.534,1861.59165694185,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",1973,NA,1758.919,1750.09383206568,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",1974,NA,1588.39,1586.07694185194,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",1975,NA,1356.736,1355.34637278393,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",1976,NA,1177.822,1178.09726810234,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",1977,NA,978.37,978.428271033121,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",1978,NA,979.431,979.010565957202,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",1979,NA,935.714,935.845656563754,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",1980,NA,958.28,959.868718417175,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",1981,NA,973.502,975.780762704409,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",1982,NA,955.964,953.300096903022,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",1983,NA,981.45,975.888576650183,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",1984,NA,1092.055,1086.23766937959,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",1985,NA,1139.676,1130.57925715974,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",1986,NA,1141.993,1130.82116570163,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",1987,NA,859.416,852.80245124938,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",1988,NA,1228.721,1214.58974152333,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",1989,NA,1229.6,1214.19571933987,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",1990,NA,1455.193,1437.21543690559,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",1991,NA,1195.66393,1184.38587007411,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",1992,NA,1390.30916,1389.6587448572,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",1993,NA,1326.60896,1338.72872468482,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",1994,NA,1329.37306,1339.39956733137,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",1995,NA,1264.24689,1278.11866456836,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",1996,NA,1192.78109,1209.00401692374,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",1997,NA,1124.43305,1128.50294090981,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",1998,NA,1102.15914,1088.41358351278,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",1999,NA,989.68031,975.604810684411,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",2000,NA,1132.70985,1121.53101032653,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",2001,NA,1387.19702,1388.6832642142,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",2002,NA,1480.77611,1486.98684795907,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",2003,NA,1490.779227,1496.56601305905,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",2004,NA,1480.551669,1490.34933575939,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",2005,NA,1483.021809,1499.84878255781,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",2006,NA,1488.031045,1480.08415865901,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",2007,NA,1354.501789,1318.28131702198,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",2008,NA,990.578068,966.368157330428,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",2009,NA,810.784346,792.869567137104,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",2010,NA,810.1859078,795.346205905953,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",2011,NA,1199.040625,1189.87692862087,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",2012,NA,1205.221865,1192.21853944734,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",2013,NA,1270.770468,1238.90435691081,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",2014,NA,1297.422339,1284.89615897997,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",2015,NA,1321.583785,1364.64312351625,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",2016,NA,1352.680796,1427.32459351654,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",2017,NA,1359.182092,1434.63016409712,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",2018,NA,1379.287269,1415.37782373909,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",2019,NA,1409.337138,1451.94763061759,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",2020,NA,1367.22904,1374.64903631075,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",2021,NA,1376.257582,1377.88284411226,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",2022,NA,1105.418688,1105.10642145871,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",2023,NA,1310.7156,1311.70610001635,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"catch","fishery 1",2024,NA,1300,1297.91502998103,NA,NA,NA,"lognormal","SPoRC","family_sporc"
"index","fishery index 1",1965,NA,2816.437428,2527.7803769952,563.2874856,"log",NA,"lognormal","SPoRC","family_sporc"
"index","fishery index 1",1966,NA,3473.580475,3139.07466979732,694.716095,"log",NA,"lognormal","SPoRC","family_sporc"
"index","fishery index 1",1967,NA,3802.169891,3775.97313282939,760.4339781,"log",NA,"lognormal","SPoRC","family_sporc"
"index","fishery index 1",1968,NA,5257.304601,5027.58440897743,1051.46092,"log",NA,"lognormal","SPoRC","family_sporc"
"index","fishery index 1",1969,NA,6712.468418,5890.85114889551,1342.493684,"log",NA,"lognormal","SPoRC","family_sporc"
"index","fishery index 1",1970,NA,5679.809828,6016.85049639401,1135.961966,"log",NA,"lognormal","SPoRC","family_sporc"
"index","fishery index 1",1971,NA,5257.331283,6160.26762534421,1051.466257,"log",NA,"lognormal","SPoRC","family_sporc"
"index","fishery index 1",1972,NA,5726.743484,6009.14917164818,1145.348697,"log",NA,"lognormal","SPoRC","family_sporc"
"index","fishery index 1",1973,NA,4787.923949,5091.29202852774,957.5847898,"log",NA,"lognormal","SPoRC","family_sporc"
"index","fishery index 1",1974,NA,4740.992588,4335.28912455935,948.1985176,"log",NA,"lognormal","SPoRC","family_sporc"
