"term","estimate","std.error","gradient","estimation_type","module","year","age","engine","model","statistic","p.value"
"sel_devs_bts[73]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[74]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[75]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[76]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[77]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[78]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[79]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[80]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[81]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[82]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[83]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[84]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[85]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[86]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[87]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[88]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[89]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[90]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[91]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[92]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[93]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[94]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[95]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[96]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[97]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[98]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[99]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[100]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[101]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[102]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[103]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[104]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[105]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[106]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[107]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[108]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[109]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[110]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[111]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[112]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[113]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[114]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[115]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[116]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[117]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[118]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[119]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[120]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[121]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[122]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[123]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[124]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[125]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[126]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[127]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[128]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[129]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[130]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[131]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[132]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[133]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[134]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[135]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[136]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[137]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[138]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[139]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[140]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[141]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[142]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[143]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[144]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[145]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[146]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[147]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[148]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[149]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[150]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[151]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[152]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[153]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[154]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[155]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[156]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[157]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[158]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[159]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[160]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[161]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[162]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[163]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[164]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[165]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[166]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[167]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[168]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[169]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[170]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[171]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[172]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[173]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[174]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[175]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[176]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[177]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[178]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[179]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[180]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[181]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[182]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[183]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[184]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[185]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[186]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[187]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[188]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[189]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[190]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[191]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[192]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[193]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[194]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[195]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[196]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[197]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[198]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[199]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[200]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[201]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[202]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[203]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[204]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[205]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[206]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[207]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[208]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[209]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[210]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[211]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[212]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[213]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[214]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[215]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[216]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[217]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[218]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[219]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[220]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[221]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[222]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[223]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[224]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[225]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[226]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[227]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[228]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[229]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[230]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[231]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[232]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[233]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[234]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[235]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[236]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[237]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[238]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[239]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[240]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[241]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[242]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[243]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[244]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[245]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[246]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[247]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[248]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[249]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[250]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[251]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[252]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[253]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[254]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[255]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[256]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[257]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[258]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[259]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[260]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[261]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[262]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[263]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[264]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[265]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[266]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[267]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[268]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[269]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[270]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[271]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[272]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[273]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[274]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[275]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[276]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[277]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[278]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[279]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[280]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[281]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[282]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[283]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[284]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[285]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[286]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[287]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[288]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[289]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[290]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[291]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[292]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[293]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[294]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[295]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[296]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[297]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[298]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[299]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[300]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[301]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[302]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[303]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[304]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[305]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[306]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[307]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[308]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[309]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[310]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[311]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[312]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[313]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[314]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[315]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_bts[316]",0,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
